,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
77,near_right,Left,left,3.0,7.0,11.0,56594642,left,1.0,1.3700000000000043,Navigation,Near,Relative,Right,flipper,1.0
78,near_right,Right,right,3.0,8.0,15.0,56594642,right,1.0,0.968999999999994,Navigation,Near,Relative,Right,flipper,1.0
79,far_right,Away,left,3.0,9.0,5.0,56594642,right,0.0,1.3700000000000043,Navigation,Far,Absolute,Right,flipper,1.0
80,far_right,Home,right,3.0,10.0,1.0,56594642,left,0.0,1.0360000000000014,Navigation,Far,Absolute,Right,flipper,1.0
81,near_left,Away,right,3.0,11.0,6.0,56594642,right,1.0,1.2370000000000232,Navigation,Near,Absolute,Left,flipper,1.0
82,far_left,Away,right,3.0,12.0,4.0,56594642,left,0.0,0.90300000000002,Navigation,Far,Absolute,Left,flipper,1.0
83,far_left,Left,right,3.0,13.0,8.0,56594642,right,1.0,1.3369999999999889,Navigation,Far,Relative,Left,flipper,1.0
84,far_right,Left,right,3.0,14.0,9.0,56594642,right,1.0,2.9420000000000077,Navigation,Far,Relative,Right,flipper,1.0
85,near_right,Away,left,3.0,15.0,7.0,56594642,left,1.0,1.3199999999999932,Navigation,Near,Absolute,Right,flipper,1.0
22,far_right,Left,right,0.0,0.0,9.0,58799837,right,1.0,1.2349999999999852,Navigation,Far,Relative,Right,flipper,1.0
23,near_left,Left,left,0.0,1.0,10.0,58799837,left,1.0,1.2839999999999918,Navigation,Near,Relative,Left,flipper,1.0
24,far_left,Right,left,0.0,2.0,12.0,58799837,left,1.0,1.032999999999987,Navigation,Far,Relative,Left,flipper,1.0
25,near_right,Left,left,0.0,3.0,11.0,58799837,left,1.0,0.9499999999999886,Navigation,Near,Relative,Right,flipper,1.0
26,far_left,Away,right,0.0,4.0,4.0,58799837,left,0.0,0.967000000000013,Navigation,Far,Absolute,Left,flipper,1.0
27,near_left,Away,right,0.0,5.0,6.0,58799837,right,1.0,1.1670000000000016,Navigation,Near,Absolute,Left,flipper,1.0
28,far_right,Away,left,0.0,6.0,5.0,58799837,right,0.0,1.1340000000000146,Navigation,Far,Absolute,Right,flipper,1.0
29,far_left,Home,left,0.0,7.0,0.0,58799837,left,1.0,1.6189999999999998,Navigation,Far,Absolute,Left,flipper,0.0
30,far_right,Home,right,0.0,8.0,1.0,58799837,left,0.0,1.5829999999999984,Navigation,Far,Absolute,Right,flipper,1.0
31,near_right,Home,right,0.0,9.0,3.0,58799837,right,1.0,0.8010000000000161,Navigation,Near,Absolute,Right,flipper,1.0
32,far_left,Left,right,0.0,10.0,8.0,58799837,right,1.0,1.3340000000000032,Navigation,Far,Relative,Left,flipper,1.0
33,near_left,Right,right,0.0,11.0,14.0,58799837,right,1.0,0.5809999999999889,Navigation,Near,Relative,Left,flipper,1.0
34,near_right,Right,right,0.0,12.0,15.0,58799837,right,1.0,0.7000000000000172,Navigation,Near,Relative,Right,flipper,1.0
35,near_left,Home,left,0.0,13.0,2.0,58799837,left,1.0,0.7820000000000107,Navigation,Near,Absolute,Left,flipper,1.0
36,far_right,Right,left,0.0,14.0,13.0,58799837,left,1.0,1.032999999999987,Navigation,Far,Relative,Right,flipper,1.0
37,near_right,Away,left,0.0,15.0,7.0,58799837,left,1.0,1.0330000000000157,Navigation,Near,Absolute,Right,flipper,1.0
38,near_right,Right,right,1.0,0.0,15.0,58799837,right,1.0,0.5500000000000114,Navigation,Near,Relative,Right,flipper,1.0
39,near_left,Left,left,1.0,1.0,10.0,58799837,left,1.0,0.5999999999999943,Navigation,Near,Relative,Left,flipper,1.0
40,far_right,Right,left,1.0,2.0,13.0,58799837,left,1.0,0.9000000000000057,Navigation,Far,Relative,Right,flipper,1.0
41,far_right,Away,left,1.0,3.0,5.0,58799837,right,0.0,1.5150000000000148,Navigation,Far,Absolute,Right,flipper,1.0
42,near_right,Home,right,1.0,4.0,3.0,58799837,right,1.0,0.967000000000013,Navigation,Near,Absolute,Right,flipper,1.0
43,near_right,Away,left,1.0,5.0,7.0,58799837,left,1.0,0.7490000000000236,Navigation,Near,Absolute,Right,flipper,1.0
44,far_left,Away,right,1.0,6.0,4.0,58799837,left,0.0,1.7339999999999804,Navigation,Far,Absolute,Left,flipper,1.0
45,near_left,Home,left,1.0,7.0,2.0,58799837,left,1.0,1.0509999999999875,Navigation,Near,Absolute,Left,flipper,1.0
46,far_right,Home,right,1.0,8.0,1.0,58799837,left,0.0,1.1330000000000098,Navigation,Far,Absolute,Right,flipper,1.0
47,far_right,Left,right,1.0,9.0,9.0,58799837,right,1.0,1.0670000000000073,Navigation,Far,Relative,Right,flipper,1.0
48,near_left,Right,right,1.0,10.0,14.0,58799837,right,1.0,0.6999999999999886,Navigation,Near,Relative,Left,flipper,1.0
49,far_left,Left,right,1.0,11.0,8.0,58799837,right,1.0,1.25,Navigation,Far,Relative,Left,flipper,1.0
50,far_left,Right,left,1.0,12.0,12.0,58799837,left,1.0,1.3999999999999773,Navigation,Far,Relative,Left,flipper,1.0
51,far_left,Home,left,1.0,13.0,0.0,58799837,left,1.0,1.2830000000000157,Navigation,Far,Absolute,Left,flipper,0.0
52,near_left,Away,right,1.0,14.0,6.0,58799837,right,1.0,0.9350000000000024,Navigation,Near,Absolute,Left,flipper,1.0
53,near_right,Left,left,1.0,15.0,11.0,58799837,left,1.0,0.6329999999999814,Navigation,Near,Relative,Right,flipper,1.0
54,far_right,Right,left,2.0,0.0,13.0,58799837,left,1.0,1.733000000000004,Navigation,Far,Relative,Right,flipper,1.0
55,near_left,Right,right,2.0,1.0,14.0,58799837,right,1.0,0.6669999999999732,Navigation,Near,Relative,Left,flipper,1.0
56,far_left,Left,right,2.0,2.0,8.0,58799837,right,1.0,1.3000000000000114,Navigation,Far,Relative,Left,flipper,1.0
57,near_left,Away,right,2.0,3.0,6.0,58799837,right,1.0,1.850999999999999,Navigation,Near,Absolute,Left,flipper,1.0
58,far_right,Home,right,2.0,4.0,1.0,58799837,left,0.0,1.0,Navigation,Far,Absolute,Right,flipper,1.0
59,near_right,Left,left,2.0,5.0,11.0,58799837,left,1.0,1.6999999999999886,Navigation,Near,Relative,Right,flipper,1.0
60,near_right,Home,right,2.0,6.0,3.0,58799837,right,1.0,0.9319999999999596,Navigation,Near,Absolute,Right,flipper,1.0
61,far_left,Right,left,2.0,7.0,12.0,58799837,left,1.0,0.950999999999965,Navigation,Far,Relative,Left,flipper,1.0
62,near_left,Left,left,2.0,8.0,10.0,58799837,left,1.0,1.099999999999966,Navigation,Near,Relative,Left,flipper,1.0
63,far_right,Left,right,2.0,9.0,9.0,58799837,right,1.0,1.2160000000000082,Navigation,Far,Relative,Right,flipper,1.0
64,near_left,Home,left,2.0,10.0,2.0,58799837,left,1.0,0.8829999999999814,Navigation,Near,Absolute,Left,flipper,1.0
65,far_left,Home,left,2.0,11.0,0.0,58799837,left,1.0,3.1129999999999995,Navigation,Far,Absolute,Left,flipper,0.0
66,far_left,Away,right,2.0,12.0,4.0,58799837,left,0.0,1.6659999999999968,Navigation,Far,Absolute,Left,flipper,1.0
67,near_right,Away,left,2.0,13.0,7.0,58799837,left,1.0,1.0509999999999875,Navigation,Near,Absolute,Right,flipper,1.0
68,far_right,Away,left,2.0,14.0,5.0,58799837,right,0.0,1.2320000000000275,Navigation,Far,Absolute,Right,flipper,1.0
69,near_right,Right,right,2.0,15.0,15.0,58799837,right,1.0,1.1829999999999927,Navigation,Near,Relative,Right,flipper,1.0
70,near_right,Left,left,3.0,0.0,11.0,58799837,left,1.0,0.8660000000000423,Navigation,Near,Relative,Right,flipper,1.0
71,near_left,Away,right,3.0,1.0,6.0,58799837,right,1.0,1.183999999999969,Navigation,Near,Absolute,Left,flipper,1.0
72,near_right,Away,left,3.0,2.0,7.0,58799837,left,1.0,0.9170000000000301,Navigation,Near,Absolute,Right,flipper,1.0
73,near_left,Home,left,3.0,3.0,2.0,58799837,left,1.0,0.6659999999999968,Navigation,Near,Absolute,Left,flipper,1.0
74,far_right,Left,right,3.0,4.0,9.0,58799837,right,1.0,0.9329999999999928,Navigation,Far,Relative,Right,flipper,1.0
75,near_left,Left,left,3.0,5.0,10.0,58799837,left,1.0,1.2000000000000457,Navigation,Near,Relative,Left,flipper,1.0
76,far_right,Away,left,3.0,6.0,5.0,58799837,right,0.0,1.150000000000034,Navigation,Far,Absolute,Right,flipper,1.0
77,far_left,Left,right,3.0,7.0,8.0,58799837,right,1.0,1.3690000000000282,Navigation,Far,Relative,Left,flipper,1.0
78,near_left,Right,right,3.0,8.0,14.0,58799837,right,1.0,0.9010000000000103,Navigation,Near,Relative,Left,flipper,1.0
79,far_left,Away,right,3.0,9.0,4.0,58799837,right,1.0,2.466000000000008,Navigation,Far,Absolute,Left,flipper,0.0
80,far_left,Home,left,3.0,10.0,0.0,58799837,right,0.0,1.9510000000000216,Navigation,Far,Absolute,Left,flipper,1.0
81,far_right,Home,right,3.0,11.0,1.0,58799837,left,0.0,1.0010000000000332,Navigation,Far,Absolute,Right,flipper,1.0
82,far_right,Right,left,3.0,12.0,13.0,58799837,left,1.0,1.899000000000001,Navigation,Far,Relative,Right,flipper,1.0
83,near_right,Home,right,3.0,13.0,3.0,58799837,right,1.0,1.1510000000000105,Navigation,Near,Absolute,Right,flipper,1.0
84,far_left,Right,left,3.0,14.0,12.0,58799837,left,1.0,1.350999999999999,Navigation,Far,Relative,Left,flipper,1.0
85,near_right,Right,right,3.0,15.0,15.0,58799837,left,0.0,1.2849999999999682,Navigation,Near,Relative,Right,flipper,0.0
22,far_right,Home,right,0.0,0.0,1.0,58839785,right,1.0,2.0330000000000155,Navigation,Far,Absolute,Right,nonflipper,1.0
23,near_right,Home,right,0.0,1.0,3.0,58839785,right,1.0,0.6659999999999968,Navigation,Near,Absolute,Right,nonflipper,1.0
24,far_left,Right,left,0.0,2.0,12.0,58839785,left,1.0,2.5999999999999943,Navigation,Far,Relative,Left,nonflipper,1.0
25,near_right,Right,right,0.0,3.0,15.0,58839785,right,1.0,0.9160000000000252,Navigation,Near,Relative,Right,nonflipper,1.0
26,far_left,Away,right,0.0,4.0,4.0,58839785,right,1.0,2.2659999999999907,Navigation,Far,Absolute,Left,nonflipper,1.0
27,near_left,Left,left,0.0,5.0,10.0,58839785,left,1.0,1.5490000000000066,Navigation,Near,Relative,Left,nonflipper,1.0
28,near_right,Away,left,0.0,6.0,7.0,58839785,left,1.0,0.8669999999999902,Navigation,Near,Absolute,Right,nonflipper,1.0
29,near_left,Away,right,0.0,7.0,6.0,58839785,right,1.0,0.5489999999999782,Navigation,Near,Absolute,Left,nonflipper,1.0
30,far_left,Left,right,0.0,8.0,8.0,58839785,right,1.0,1.3000000000000114,Navigation,Far,Relative,Left,nonflipper,1.0
31,near_left,Home,left,0.0,9.0,2.0,58839785,left,1.0,0.8520000000000323,Navigation,Near,Absolute,Left,nonflipper,1.0
32,near_right,Left,left,0.0,10.0,11.0,58839785,left,1.0,0.66700000000003,Navigation,Near,Relative,Right,nonflipper,1.0
33,far_right,Right,left,0.0,11.0,13.0,58839785,right,0.0,0.44999999999998863,Navigation,Far,Relative,Right,nonflipper,0.0
34,far_right,Left,right,0.0,12.0,9.0,58839785,right,1.0,1.0010000000000332,Navigation,Far,Relative,Right,nonflipper,1.0
35,near_left,Right,right,0.0,13.0,14.0,58839785,right,1.0,0.4660000000000082,Navigation,Near,Relative,Left,nonflipper,1.0
36,far_left,Home,left,0.0,14.0,0.0,58839785,right,0.0,1.6669999999999732,Navigation,Far,Absolute,Left,nonflipper,0.0
37,far_right,Away,left,0.0,15.0,5.0,58839785,right,0.0,3.1329999999999814,Navigation,Far,Absolute,Right,nonflipper,0.0
38,near_right,Right,right,1.0,0.0,15.0,58839785,right,1.0,0.799000000000035,Navigation,Near,Relative,Right,nonflipper,1.0
39,near_left,Away,right,1.0,1.0,6.0,58839785,right,1.0,1.2829999999999586,Navigation,Near,Absolute,Left,nonflipper,1.0
40,near_right,Left,left,1.0,2.0,11.0,58839785,left,1.0,0.8009999999999877,Navigation,Near,Relative,Right,nonflipper,1.0
41,near_left,Left,left,1.0,3.0,10.0,58839785,left,1.0,0.7660000000000196,Navigation,Near,Relative,Left,nonflipper,1.0
42,far_right,Right,left,1.0,4.0,13.0,58839785,left,1.0,0.8689999999999714,Navigation,Far,Relative,Right,nonflipper,1.0
43,far_right,Left,right,1.0,5.0,9.0,58839785,right,1.0,1.25,Navigation,Far,Relative,Right,nonflipper,1.0
44,far_left,Away,right,1.0,6.0,4.0,58839785,right,1.0,2.3999999999999773,Navigation,Far,Absolute,Left,nonflipper,1.0
45,far_left,Home,left,1.0,7.0,0.0,58839785,left,1.0,0.9019999999999868,Navigation,Far,Absolute,Left,nonflipper,1.0
46,far_right,Away,left,1.0,8.0,5.0,58839785,left,1.0,1.016999999999996,Navigation,Far,Absolute,Right,nonflipper,1.0
47,near_right,Away,left,1.0,9.0,7.0,58839785,left,1.0,1.7660000000000196,Navigation,Near,Absolute,Right,nonflipper,1.0
48,far_right,Home,right,1.0,10.0,1.0,58839785,right,1.0,1.8169999999999504,Navigation,Far,Absolute,Right,nonflipper,1.0
49,far_left,Left,right,1.0,11.0,8.0,58839785,left,0.0,1.399000000000001,Navigation,Far,Relative,Left,nonflipper,0.0
50,near_right,Home,right,1.0,12.0,3.0,58839785,right,1.0,0.7060000000000173,Navigation,Near,Absolute,Right,nonflipper,1.0
51,near_left,Right,right,1.0,13.0,14.0,58839785,right,1.0,0.7830000000000155,Navigation,Near,Relative,Left,nonflipper,1.0
52,near_left,Home,left,1.0,14.0,2.0,58839785,left,1.0,0.6340000000000146,Navigation,Near,Absolute,Left,nonflipper,1.0
53,far_left,Right,left,1.0,15.0,12.0,58839785,left,1.0,1.1989999999999554,Navigation,Far,Relative,Left,nonflipper,1.0
54,far_right,Left,right,2.0,0.0,9.0,58839785,right,1.0,0.728999999999985,Navigation,Far,Relative,Right,nonflipper,1.0
55,far_left,Home,left,2.0,1.0,0.0,58839785,left,1.0,1.0010000000000332,Navigation,Far,Absolute,Left,nonflipper,1.0
56,near_left,Away,right,2.0,2.0,6.0,58839785,right,1.0,1.5360000000000014,Navigation,Near,Absolute,Left,nonflipper,1.0
57,near_right,Left,left,2.0,3.0,11.0,58839785,left,1.0,0.7829999999999586,Navigation,Near,Relative,Right,nonflipper,1.0
58,near_left,Left,left,2.0,4.0,10.0,58839785,left,1.0,5.116000000000041,Navigation,Near,Relative,Left,nonflipper,1.0
59,near_left,Right,right,2.0,5.0,14.0,58839785,right,1.0,0.5009999999999764,Navigation,Near,Relative,Left,nonflipper,1.0
60,near_right,Right,right,2.0,6.0,15.0,58839785,right,1.0,0.8340000000000032,Navigation,Near,Relative,Right,nonflipper,1.0
61,near_left,Home,left,2.0,7.0,2.0,58839785,left,1.0,0.9850000000000136,Navigation,Near,Absolute,Left,nonflipper,1.0
62,far_left,Right,left,2.0,8.0,12.0,58839785,left,1.0,1.2160000000000082,Navigation,Far,Relative,Left,nonflipper,1.0
63,far_left,Away,right,2.0,9.0,4.0,58839785,left,0.0,2.266999999999996,Navigation,Far,Absolute,Left,nonflipper,0.0
64,far_right,Right,left,2.0,10.0,13.0,58839785,left,1.0,1.6669999999999732,Navigation,Far,Relative,Right,nonflipper,1.0
65,far_left,Left,right,2.0,11.0,8.0,58839785,right,1.0,0.7330000000000041,Navigation,Far,Relative,Left,nonflipper,1.0
66,far_right,Home,right,2.0,12.0,1.0,58839785,left,0.0,0.983000000000004,Navigation,Far,Absolute,Right,nonflipper,0.0
67,far_right,Away,left,2.0,13.0,5.0,58839785,left,1.0,2.01600000000002,Navigation,Far,Absolute,Right,nonflipper,1.0
68,near_right,Away,left,2.0,14.0,7.0,58839785,left,1.0,0.8000000000000114,Navigation,Near,Absolute,Right,nonflipper,1.0
69,near_right,Home,right,2.0,15.0,3.0,58839785,right,1.0,0.6999999999999886,Navigation,Near,Absolute,Right,nonflipper,1.0
70,near_right,Right,right,3.0,0.0,15.0,58839785,right,1.0,1.089999999999975,Navigation,Near,Relative,Right,nonflipper,1.0
71,near_left,Right,right,3.0,1.0,14.0,58839785,right,1.0,0.6160000000000423,Navigation,Near,Relative,Left,nonflipper,1.0
72,near_left,Away,right,3.0,2.0,6.0,58839785,right,1.0,0.8829999999999814,Navigation,Near,Absolute,Left,nonflipper,1.0
73,far_right,Home,right,3.0,3.0,1.0,58839785,right,1.0,1.6990000000000125,Navigation,Far,Absolute,Right,nonflipper,1.0
74,near_right,Away,left,3.0,4.0,7.0,58839785,left,1.0,1.2839999999999918,Navigation,Near,Absolute,Right,nonflipper,1.0
75,far_left,Right,left,3.0,5.0,12.0,58839785,left,1.0,1.0840000000000032,Navigation,Far,Relative,Left,nonflipper,1.0
76,near_left,Home,left,3.0,6.0,2.0,58839785,left,1.0,2.1329999999999814,Navigation,Near,Absolute,Left,nonflipper,1.0
77,far_right,Left,right,3.0,7.0,9.0,58839785,left,0.0,0.66700000000003,Navigation,Far,Relative,Right,nonflipper,0.0
78,near_left,Left,left,3.0,8.0,10.0,58839785,left,1.0,0.9500000000000456,Navigation,Near,Relative,Left,nonflipper,1.0
79,far_right,Right,left,3.0,9.0,13.0,58839785,left,1.0,0.7330000000000041,Navigation,Far,Relative,Right,nonflipper,1.0
80,far_left,Home,left,3.0,10.0,0.0,58839785,right,0.0,1.316000000000031,Navigation,Far,Absolute,Left,nonflipper,0.0
81,near_right,Left,left,3.0,11.0,11.0,58839785,left,1.0,1.099999999999966,Navigation,Near,Relative,Right,nonflipper,1.0
82,far_left,Away,right,3.0,12.0,4.0,58839785,left,0.0,1.4329999999999927,Navigation,Far,Absolute,Left,nonflipper,0.0
83,near_right,Home,right,3.0,13.0,3.0,58839785,right,1.0,1.5830000000000268,Navigation,Near,Absolute,Right,nonflipper,1.0
84,far_left,Left,right,3.0,14.0,8.0,58839785,right,1.0,0.9370000000000118,Navigation,Far,Relative,Left,nonflipper,1.0
85,far_right,Away,left,3.0,15.0,5.0,58839785,right,0.0,1.6820000000000164,Navigation,Far,Absolute,Right,nonflipper,0.0
22,near_right,Away,left,0.0,0.0,7.0,60510916,left,1.0,1.0190000000000057,Navigation,Near,Absolute,Right,nonflipper,1.0
23,far_left,Right,left,0.0,1.0,12.0,60510916,left,1.0,1.717999999999989,Navigation,Far,Relative,Left,nonflipper,1.0
24,far_right,Right,left,0.0,2.0,13.0,60510916,right,0.0,2.8870000000000005,Navigation,Far,Relative,Right,nonflipper,0.0
25,near_left,Away,right,0.0,3.0,6.0,60510916,right,1.0,1.1009999999999989,Navigation,Near,Absolute,Left,nonflipper,1.0
26,far_right,Away,left,0.0,4.0,5.0,60510916,left,1.0,1.0840000000000032,Navigation,Far,Absolute,Right,nonflipper,1.0
27,near_left,Left,left,0.0,5.0,10.0,60510916,left,1.0,0.9000000000000057,Navigation,Near,Relative,Left,nonflipper,1.0
28,near_right,Right,right,0.0,6.0,15.0,60510916,right,1.0,1.018000000000001,Navigation,Near,Relative,Right,nonflipper,1.0
29,far_left,Home,left,0.0,7.0,0.0,60510916,left,1.0,0.8000000000000114,Navigation,Far,Absolute,Left,nonflipper,1.0
30,near_left,Home,left,0.0,8.0,2.0,60510916,left,1.0,0.6839999999999975,Navigation,Near,Absolute,Left,nonflipper,1.0
31,far_right,Home,right,0.0,9.0,1.0,60510916,right,1.0,1.102000000000004,Navigation,Far,Absolute,Right,nonflipper,1.0
32,far_left,Away,right,0.0,10.0,4.0,60510916,right,1.0,0.8829999999999814,Navigation,Far,Absolute,Left,nonflipper,1.0
33,near_left,Right,right,0.0,11.0,14.0,60510916,right,1.0,1.0,Navigation,Near,Relative,Left,nonflipper,1.0
34,near_right,Left,left,0.0,12.0,11.0,60510916,left,1.0,0.8679999999999949,Navigation,Near,Relative,Right,nonflipper,1.0
35,far_right,Left,right,0.0,13.0,9.0,60510916,right,1.0,1.4509999999999934,Navigation,Far,Relative,Right,nonflipper,1.0
36,near_right,Home,right,0.0,14.0,3.0,60510916,right,1.0,1.018000000000001,Navigation,Near,Absolute,Right,nonflipper,1.0
37,far_left,Left,right,0.0,15.0,8.0,60510916,left,0.0,1.4680000000000175,Navigation,Far,Relative,Left,nonflipper,0.0
38,far_left,Home,left,1.0,0.0,0.0,60510916,left,1.0,1.1519999999999868,Navigation,Far,Absolute,Left,nonflipper,1.0
39,far_left,Away,right,1.0,1.0,4.0,60510916,right,1.0,1.7029999999999743,Navigation,Far,Absolute,Left,nonflipper,1.0
40,far_left,Left,right,1.0,2.0,8.0,60510916,right,1.0,2.1549999999999727,Navigation,Far,Relative,Left,nonflipper,1.0
41,near_right,Away,left,1.0,3.0,7.0,60510916,left,1.0,0.9169999999999732,Navigation,Near,Absolute,Right,nonflipper,1.0
42,far_right,Away,left,1.0,4.0,5.0,60510916,left,1.0,1.5179999999999725,Navigation,Far,Absolute,Right,nonflipper,1.0
43,far_right,Home,right,1.0,5.0,1.0,60510916,right,1.0,0.8179999999999836,Navigation,Far,Absolute,Right,nonflipper,1.0
44,near_left,Right,right,1.0,6.0,14.0,60510916,right,1.0,0.6850000000000023,Navigation,Near,Relative,Left,nonflipper,1.0
45,near_right,Right,right,1.0,7.0,15.0,60510916,right,1.0,0.9569999999999936,Navigation,Near,Relative,Right,nonflipper,1.0
46,far_right,Right,left,1.0,8.0,13.0,60510916,left,1.0,1.9209999999999925,Navigation,Far,Relative,Right,nonflipper,1.0
47,far_left,Right,left,1.0,9.0,12.0,60510916,left,1.0,2.6889999999999645,Navigation,Far,Relative,Left,nonflipper,1.0
48,near_left,Left,left,1.0,10.0,10.0,60510916,left,1.0,1.2850000000000248,Navigation,Near,Relative,Left,nonflipper,1.0
49,near_right,Home,right,1.0,11.0,3.0,60510916,right,1.0,1.9010000000000105,Navigation,Near,Absolute,Right,nonflipper,1.0
50,near_right,Left,left,1.0,12.0,11.0,60510916,left,1.0,1.0360000000000014,Navigation,Near,Relative,Right,nonflipper,1.0
51,near_left,Home,left,1.0,13.0,2.0,60510916,left,1.0,0.7180000000000177,Navigation,Near,Absolute,Left,nonflipper,1.0
52,far_right,Left,right,1.0,14.0,9.0,60510916,right,1.0,1.5500000000000114,Navigation,Far,Relative,Right,nonflipper,1.0
53,near_left,Away,right,1.0,15.0,6.0,60510916,right,1.0,1.2010000000000218,Navigation,Near,Absolute,Left,nonflipper,1.0
54,far_left,Left,right,2.0,0.0,8.0,60510916,right,1.0,1.8190000000000168,Navigation,Far,Relative,Left,nonflipper,1.0
55,near_right,Home,right,2.0,1.0,3.0,60510916,right,1.0,0.8659999999999854,Navigation,Near,Absolute,Right,nonflipper,1.0
56,far_left,Away,right,2.0,2.0,4.0,60510916,right,1.0,1.1020000000000325,Navigation,Far,Absolute,Left,nonflipper,1.0
57,far_right,Left,right,2.0,3.0,9.0,60510916,right,1.0,1.8520000000000325,Navigation,Far,Relative,Right,nonflipper,1.0
58,near_left,Right,right,2.0,4.0,14.0,60510916,right,1.0,0.9000000000000341,Navigation,Near,Relative,Left,nonflipper,1.0
59,far_right,Home,right,2.0,5.0,1.0,60510916,right,1.0,0.9839999999999804,Navigation,Far,Absolute,Right,nonflipper,1.0
60,far_right,Away,left,2.0,6.0,5.0,60510916,left,1.0,1.3849999999999911,Navigation,Far,Absolute,Right,nonflipper,1.0
