,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType
84,far_left,Home,left,3.0,14.0,0.0,24523564,left,1.0,1.1829999999999927,Navigation,Far,Absolute
85,near_right,Right,right,3.0,15.0,15.0,24523564,right,1.0,1.5989999999999895,Navigation,Near,Relative
22,far_right,Left,right,0.0,0.0,9.0,26044874,right,1.0,1.1670000000000016,Navigation,Far,Relative
23,far_right,Right,left,0.0,1.0,13.0,26044874,left,1.0,1.0670000000000073,Navigation,Far,Relative
24,near_right,Right,right,0.0,2.0,15.0,26044874,right,1.0,0.6680000000000064,Navigation,Near,Relative
25,far_left,Left,right,0.0,3.0,8.0,26044874,right,1.0,1.0010000000000048,Navigation,Far,Relative
26,near_right,Left,left,0.0,4.0,11.0,26044874,left,1.0,0.532999999999987,Navigation,Near,Relative
27,far_right,Away,left,0.0,5.0,5.0,26044874,right,0.0,2.3180000000000116,Navigation,Far,Absolute
28,near_left,Left,left,0.0,6.0,10.0,26044874,left,1.0,1.0839999999999748,Navigation,Near,Relative
29,far_right,Home,right,0.0,7.0,1.0,26044874,left,0.0,1.2010000000000218,Navigation,Far,Absolute
30,far_left,Away,right,0.0,8.0,4.0,26044874,left,0.0,3.0189999999999766,Navigation,Far,Absolute
31,near_left,Right,right,0.0,9.0,14.0,26044874,right,1.0,0.9840000000000088,Navigation,Near,Relative
32,near_left,Home,left,0.0,10.0,2.0,26044874,left,1.0,0.782999999999987,Navigation,Near,Absolute
33,near_right,Away,left,0.0,11.0,7.0,26044874,left,1.0,1.3669999999999902,Navigation,Near,Absolute
34,near_left,Away,right,0.0,12.0,6.0,26044874,right,1.0,0.6670000000000016,Navigation,Near,Absolute
35,near_right,Home,right,0.0,13.0,3.0,26044874,right,1.0,0.8830000000000382,Navigation,Near,Absolute
36,far_left,Home,left,0.0,14.0,0.0,26044874,right,0.0,1.0499999999999543,Navigation,Far,Absolute
37,far_left,Right,left,0.0,15.0,12.0,26044874,left,1.0,2.217999999999961,Navigation,Far,Relative
38,near_left,Right,right,1.0,0.0,14.0,26044874,right,1.0,2.033999999999992,Navigation,Near,Relative
39,near_left,Home,left,1.0,1.0,2.0,26044874,left,1.0,0.8840000000000146,Navigation,Near,Absolute
40,far_left,Right,left,1.0,2.0,12.0,26044874,left,1.0,1.1509999999999536,Navigation,Far,Relative
41,far_left,Home,left,1.0,3.0,0.0,26044874,right,0.0,1.3850000000000475,Navigation,Far,Absolute
42,far_right,Home,right,1.0,4.0,1.0,26044874,left,0.0,0.9669999999999844,Navigation,Far,Absolute
43,far_right,Away,left,1.0,5.0,5.0,26044874,right,0.0,1.9509999999999652,Navigation,Far,Absolute
44,far_left,Away,right,1.0,6.0,4.0,26044874,left,0.0,1.683999999999969,Navigation,Far,Absolute
45,far_right,Left,right,1.0,7.0,9.0,26044874,right,1.0,1.7019999999999982,Navigation,Far,Relative
46,near_left,Away,right,1.0,8.0,6.0,26044874,left,0.0,1.0670000000000073,Navigation,Near,Absolute
47,near_right,Home,right,1.0,9.0,3.0,26044874,right,1.0,0.8840000000000146,Navigation,Near,Absolute
48,near_right,Right,right,1.0,10.0,15.0,26044874,right,1.0,0.8670000000000186,Navigation,Near,Relative
49,near_left,Left,left,1.0,11.0,10.0,26044874,left,1.0,0.785000000000025,Navigation,Near,Relative
50,near_right,Away,left,1.0,12.0,7.0,26044874,left,1.0,0.9869999999999663,Navigation,Near,Absolute
51,far_left,Left,right,1.0,13.0,8.0,26044874,right,1.0,1.3679999999999952,Navigation,Far,Relative
52,far_right,Right,left,1.0,14.0,13.0,26044874,left,1.0,0.9169999999999732,Navigation,Far,Relative
53,near_right,Left,left,1.0,15.0,11.0,26044874,left,1.0,1.183999999999969,Navigation,Near,Relative
54,far_left,Left,right,2.0,0.0,8.0,26044874,right,1.0,1.1169999999999618,Navigation,Far,Relative
55,far_right,Away,left,2.0,1.0,5.0,26044874,right,0.0,0.9669999999999844,Navigation,Far,Absolute
56,near_left,Home,left,2.0,2.0,2.0,26044874,left,1.0,0.7010000000000218,Navigation,Near,Absolute
57,near_left,Away,right,2.0,3.0,6.0,26044874,right,1.0,1.1000000000000227,Navigation,Near,Absolute
58,near_left,Left,left,2.0,4.0,10.0,26044874,left,1.0,0.7170000000000414,Navigation,Near,Relative
59,far_left,Home,left,2.0,5.0,0.0,26044874,left,1.0,1.3009999999999875,Navigation,Far,Absolute
60,far_right,Home,right,2.0,6.0,1.0,26044874,left,0.0,0.9169999999999732,Navigation,Far,Absolute
61,near_right,Right,right,2.0,7.0,15.0,26044874,right,1.0,0.8499999999999659,Navigation,Near,Relative
62,near_right,Home,right,2.0,8.0,3.0,26044874,right,1.0,0.8330000000000268,Navigation,Near,Absolute
63,far_left,Away,right,2.0,9.0,4.0,26044874,left,0.0,1.2010000000000218,Navigation,Far,Absolute
64,far_right,Right,left,2.0,10.0,13.0,26044874,left,1.0,1.684000000000026,Navigation,Far,Relative
65,far_left,Right,left,2.0,11.0,12.0,26044874,left,1.0,1.9850000000000136,Navigation,Far,Relative
66,near_right,Away,left,2.0,12.0,7.0,26044874,left,1.0,0.7830000000000155,Navigation,Near,Absolute
67,near_right,Left,left,2.0,13.0,11.0,26044874,left,1.0,0.9170000000000301,Navigation,Near,Relative
68,near_left,Right,right,2.0,14.0,14.0,26044874,right,1.0,0.5850000000000364,Navigation,Near,Relative
69,far_right,Left,right,2.0,15.0,9.0,26044874,right,1.0,1.1339999999999577,Navigation,Far,Relative
70,far_right,Away,left,3.0,0.0,5.0,26044874,right,0.0,1.2169999999999843,Navigation,Far,Absolute
71,far_left,Right,left,3.0,1.0,12.0,26044874,left,1.0,1.6179999999999952,Navigation,Far,Relative
72,near_right,Left,left,3.0,2.0,11.0,26044874,left,1.0,1.2679999999999725,Navigation,Near,Relative
73,far_right,Left,right,3.0,3.0,9.0,26044874,left,0.0,0.8160000000000309,Navigation,Far,Relative
74,near_left,Right,right,3.0,4.0,14.0,26044874,right,1.0,0.4169999999999732,Navigation,Near,Relative
75,near_right,Right,right,3.0,5.0,15.0,26044874,right,1.0,0.8499999999999659,Navigation,Near,Relative
76,near_left,Away,right,3.0,6.0,6.0,26044874,right,1.0,0.8669999999999618,Navigation,Near,Absolute
77,far_left,Home,left,3.0,7.0,0.0,26044874,right,0.0,0.9010000000000103,Navigation,Far,Absolute
78,far_right,Home,right,3.0,8.0,1.0,26044874,left,0.0,1.4839999999999804,Navigation,Far,Absolute
79,near_left,Left,left,3.0,9.0,10.0,26044874,left,1.0,1.183999999999969,Navigation,Near,Relative
80,near_right,Away,left,3.0,10.0,7.0,26044874,left,1.0,0.8170000000000073,Navigation,Near,Absolute
81,near_left,Home,left,3.0,11.0,2.0,26044874,left,1.0,0.9499999999999886,Navigation,Near,Absolute
82,far_left,Left,right,3.0,12.0,8.0,26044874,right,1.0,1.0669999999999504,Navigation,Far,Relative
83,near_right,Home,right,3.0,13.0,3.0,26044874,right,1.0,0.8330000000000268,Navigation,Near,Absolute
84,far_right,Right,left,3.0,14.0,13.0,26044874,left,1.0,0.9010000000000103,Navigation,Far,Relative
85,far_left,Away,right,3.0,15.0,4.0,26044874,left,0.0,1.1170000000000186,Navigation,Far,Absolute
22,near_left,Right,right,0.0,0.0,14.0,28057826,right,1.0,1.0649999999999975,Navigation,Near,Relative
23,far_right,Left,right,0.0,1.0,9.0,28057826,right,1.0,0.782999999999987,Navigation,Far,Relative
24,near_left,Left,left,0.0,2.0,10.0,28057826,left,1.0,0.7660000000000196,Navigation,Near,Relative
25,far_right,Home,right,0.0,3.0,1.0,28057826,right,1.0,0.6669999999999732,Navigation,Far,Absolute
26,far_left,Right,left,0.0,4.0,12.0,28057826,left,1.0,0.8820000000000051,Navigation,Far,Relative
27,near_right,Home,right,0.0,5.0,3.0,28057826,right,1.0,0.6990000000000123,Navigation,Near,Absolute
28,far_left,Left,right,0.0,6.0,8.0,28057826,right,1.0,0.9989999999999952,Navigation,Far,Relative
29,near_right,Right,right,0.0,7.0,15.0,28057826,right,1.0,0.6839999999999975,Navigation,Near,Relative
30,far_right,Away,left,0.0,8.0,5.0,28057826,left,1.0,0.9519999999999982,Navigation,Far,Absolute
31,near_left,Away,right,0.0,9.0,6.0,28057826,right,1.0,0.7319999999999993,Navigation,Near,Absolute
32,near_left,Home,left,0.0,10.0,2.0,28057826,left,1.0,0.8480000000000132,Navigation,Near,Absolute
33,far_left,Home,left,0.0,11.0,0.0,28057826,left,1.0,0.7659999999999911,Navigation,Far,Absolute
34,near_right,Away,left,0.0,12.0,7.0,28057826,left,1.0,0.7949999999999875,Navigation,Near,Absolute
35,far_left,Away,right,0.0,13.0,4.0,28057826,right,1.0,0.75,Navigation,Far,Absolute
36,near_right,Left,left,0.0,14.0,11.0,28057826,left,1.0,0.983000000000004,Navigation,Near,Relative
37,far_right,Right,left,0.0,15.0,13.0,28057826,right,0.0,0.8329999999999984,Navigation,Far,Relative
38,far_left,Home,left,1.0,0.0,0.0,28057826,left,1.0,0.983000000000004,Navigation,Far,Absolute
39,far_left,Right,left,1.0,1.0,12.0,28057826,left,1.0,1.0330000000000157,Navigation,Far,Relative
40,near_right,Away,left,1.0,2.0,7.0,28057826,left,1.0,0.7340000000000089,Navigation,Near,Absolute
41,near_right,Left,left,1.0,3.0,11.0,28057826,left,1.0,0.7330000000000041,Navigation,Near,Relative
42,far_right,Right,left,1.0,4.0,13.0,28057826,left,1.0,0.8499999999999943,Navigation,Far,Relative
43,far_right,Left,right,1.0,5.0,9.0,28057826,right,1.0,0.6159999999999854,Navigation,Far,Relative
44,far_right,Home,right,1.0,6.0,1.0,28057826,right,1.0,1.0660000000000025,Navigation,Far,Absolute
45,near_right,Right,right,1.0,7.0,15.0,28057826,right,1.0,0.6839999999999975,Navigation,Near,Relative
46,near_right,Home,right,1.0,8.0,3.0,28057826,right,1.0,0.6829999999999927,Navigation,Near,Absolute
47,near_left,Away,right,1.0,9.0,6.0,28057826,right,1.0,1.0660000000000025,Navigation,Near,Absolute
48,near_left,Right,right,1.0,10.0,14.0,28057826,right,1.0,0.7319999999999993,Navigation,Near,Relative
49,far_right,Away,left,1.0,11.0,5.0,28057826,left,1.0,0.6690000000000111,Navigation,Far,Absolute
50,near_left,Home,left,1.0,12.0,2.0,28057826,left,1.0,0.8679999999999949,Navigation,Near,Absolute
51,far_left,Left,right,1.0,13.0,8.0,28057826,right,1.0,1.4159999999999968,Navigation,Far,Relative
52,far_left,Away,right,1.0,14.0,4.0,28057826,right,1.0,0.7490000000000236,Navigation,Far,Absolute
53,near_left,Left,left,1.0,15.0,10.0,28057826,left,1.0,1.1189999999999998,Navigation,Near,Relative
54,far_left,Left,right,2.0,0.0,8.0,28057826,right,1.0,1.0980000000000132,Navigation,Far,Relative
55,near_right,Away,left,2.0,1.0,7.0,28057826,left,1.0,0.7159999999999798,Navigation,Near,Absolute
56,far_right,Away,left,2.0,2.0,5.0,28057826,right,0.0,0.7839999999999918,Navigation,Far,Absolute
57,far_right,Left,right,2.0,3.0,9.0,28057826,right,1.0,1.2160000000000082,Navigation,Far,Relative
58,far_left,Home,left,2.0,4.0,0.0,28057826,left,1.0,0.8029999999999973,Navigation,Far,Absolute
59,far_right,Home,right,2.0,5.0,1.0,28057826,right,1.0,0.7990000000000066,Navigation,Far,Absolute
60,far_left,Away,right,2.0,6.0,4.0,28057826,right,1.0,1.133999999999986,Navigation,Far,Absolute
61,near_right,Right,right,2.0,7.0,15.0,28057826,right,1.0,0.8979999999999961,Navigation,Near,Relative
62,near_left,Left,left,2.0,8.0,10.0,28057826,right,0.0,0.9820000000000276,Navigation,Near,Relative
63,near_right,Home,right,2.0,9.0,3.0,28057826,right,1.0,0.7490000000000236,Navigation,Near,Absolute
64,near_left,Right,right,2.0,10.0,14.0,28057826,right,1.0,0.6509999999999536,Navigation,Near,Relative
65,far_right,Right,left,2.0,11.0,13.0,28057826,left,1.0,1.2830000000000157,Navigation,Far,Relative
66,far_left,Right,left,2.0,12.0,12.0,28057826,left,1.0,0.8669999999999618,Navigation,Far,Relative
67,near_left,Away,right,2.0,13.0,6.0,28057826,right,1.0,0.6990000000000123,Navigation,Near,Absolute
68,near_right,Left,left,2.0,14.0,11.0,28057826,left,1.0,0.9819999999999708,Navigation,Near,Relative
69,near_left,Home,left,2.0,15.0,2.0,28057826,left,1.0,0.7669999999999959,Navigation,Near,Absolute
70,near_right,Left,left,3.0,0.0,11.0,28057826,left,1.0,0.5649999999999977,Navigation,Near,Relative
71,far_right,Left,right,3.0,1.0,9.0,28057826,right,1.0,1.0160000000000196,Navigation,Far,Relative
72,near_left,Away,right,3.0,2.0,6.0,28057826,right,1.0,0.8329999999999699,Navigation,Near,Absolute
73,far_left,Left,right,3.0,3.0,8.0,28057826,right,1.0,1.016999999999996,Navigation,Far,Relative
74,far_right,Home,right,3.0,4.0,1.0,28057826,right,1.0,0.8480000000000132,Navigation,Far,Absolute
75,near_left,Home,left,3.0,5.0,2.0,28057826,left,1.0,0.9499999999999886,Navigation,Near,Absolute
76,near_left,Right,right,3.0,6.0,14.0,28057826,right,1.0,0.6309999999999718,Navigation,Near,Relative
77,far_right,Right,left,3.0,7.0,13.0,28057826,left,1.0,0.8329999999999699,Navigation,Far,Relative
78,far_left,Right,left,3.0,8.0,12.0,28057826,left,1.0,1.1999999999999886,Navigation,Far,Relative
79,near_right,Away,left,3.0,9.0,7.0,28057826,left,1.0,0.7660000000000196,Navigation,Near,Absolute
80,far_left,Home,left,3.0,10.0,0.0,28057826,left,1.0,1.0840000000000032,Navigation,Far,Absolute
81,near_right,Home,right,3.0,11.0,3.0,28057826,right,1.0,0.6820000000000164,Navigation,Near,Absolute
82,far_right,Away,left,3.0,12.0,5.0,28057826,left,1.0,0.8990000000000009,Navigation,Far,Absolute
83,near_right,Right,right,3.0,13.0,15.0,28057826,right,1.0,0.6000000000000227,Navigation,Near,Relative
84,far_left,Away,right,3.0,14.0,4.0,28057826,right,1.0,0.6330000000000382,Navigation,Far,Absolute
85,near_left,Left,left,3.0,15.0,10.0,28057826,left,1.0,0.6329999999999814,Navigation,Near,Relative
22,far_left,Right,left,0.0,0.0,12.0,30426108,left,1.0,1.1170000000000186,Navigation,Far,Relative
23,far_left,Home,left,0.0,1.0,0.0,30426108,left,1.0,0.9840000000000088,Navigation,Far,Absolute
24,far_right,Home,right,0.0,2.0,1.0,30426108,right,1.0,0.717000000000013,Navigation,Far,Absolute
25,far_right,Left,right,0.0,3.0,9.0,30426108,right,1.0,1.9989999999999952,Navigation,Far,Relative
26,far_right,Away,left,0.0,4.0,5.0,30426108,left,1.0,0.967000000000013,Navigation,Far,Absolute
27,near_right,Left,left,0.0,5.0,11.0,30426108,left,1.0,0.9500000000000172,Navigation,Near,Relative
28,far_left,Away,right,0.0,6.0,4.0,30426108,right,1.0,1.8349999999999795,Navigation,Far,Absolute
29,near_left,Left,left,0.0,7.0,10.0,30426108,left,1.0,1.4350000000000025,Navigation,Near,Relative
30,near_right,Right,right,0.0,8.0,15.0,30426108,right,1.0,0.950999999999965,Navigation,Near,Relative
31,near_right,Away,left,0.0,9.0,7.0,30426108,left,1.0,0.9669999999999844,Navigation,Near,Absolute
32,near_left,Away,right,0.0,10.0,6.0,30426108,right,1.0,0.9010000000000103,Navigation,Near,Absolute
33,far_right,Right,left,0.0,11.0,13.0,30426108,left,1.0,1.9169999999999727,Navigation,Far,Relative
34,near_left,Home,left,0.0,12.0,2.0,30426108,left,1.0,0.8829999999999814,Navigation,Near,Absolute
35,far_left,Left,right,0.0,13.0,8.0,30426108,right,1.0,1.850999999999999,Navigation,Far,Relative
36,near_right,Home,right,0.0,14.0,3.0,30426108,right,1.0,0.8340000000000032,Navigation,Near,Absolute
37,near_left,Right,right,0.0,15.0,14.0,30426108,right,1.0,0.8329999999999699,Navigation,Near,Relative
38,near_left,Right,right,1.0,0.0,14.0,30426108,right,1.0,0.8170000000000073,Navigation,Near,Relative
39,far_left,Left,right,1.0,1.0,8.0,30426108,right,1.0,0.9989999999999668,Navigation,Far,Relative
40,far_right,Away,left,1.0,2.0,5.0,30426108,right,0.0,1.1499999999999773,Navigation,Far,Absolute
41,far_right,Home,right,1.0,3.0,1.0,30426108,right,1.0,1.5840000000000032,Navigation,Far,Absolute
42,far_left,Away,right,1.0,4.0,4.0,30426108,left,0.0,1.8340000000000032,Navigation,Far,Absolute
43,far_right,Right,left,1.0,5.0,13.0,30426108,left,1.0,1.6169999999999618,Navigation,Far,Relative
44,far_right,Left,right,1.0,6.0,9.0,30426108,right,1.0,0.9839999999999804,Navigation,Far,Relative
45,far_left,Right,left,1.0,7.0,12.0,30426108,left,1.0,1.3680000000000518,Navigation,Far,Relative
46,far_left,Home,left,1.0,8.0,0.0,30426108,right,0.0,1.6340000000000146,Navigation,Far,Absolute
47,near_right,Left,left,1.0,9.0,11.0,30426108,left,1.0,1.66700000000003,Navigation,Near,Relative
48,near_right,Right,right,1.0,10.0,15.0,30426108,right,1.0,0.8670000000000186,Navigation,Near,Relative
49,near_right,Home,right,1.0,11.0,3.0,30426108,right,1.0,0.5640000000000214,Navigation,Near,Absolute
50,near_left,Home,left,1.0,12.0,2.0,30426108,left,1.0,0.7830000000000155,Navigation,Near,Absolute
51,near_left,Left,left,1.0,13.0,10.0,30426108,left,1.0,0.7169999999999845,Navigation,Near,Relative
52,near_left,Away,right,1.0,14.0,6.0,30426108,right,1.0,1.3169999999999504,Navigation,Near,Absolute
53,near_right,Away,left,1.0,15.0,7.0,30426108,left,1.0,0.8660000000000423,Navigation,Near,Absolute
54,far_left,Home,left,2.0,0.0,0.0,30426108,right,0.0,1.1000000000000227,Navigation,Far,Absolute
55,near_right,Left,left,2.0,1.0,11.0,30426108,left,1.0,0.8509999999999991,Navigation,Near,Relative
56,near_left,Right,right,2.0,2.0,14.0,30426108,right,1.0,0.8170000000000073,Navigation,Near,Relative
57,near_right,Home,right,2.0,3.0,3.0,30426108,right,1.0,0.7660000000000196,Navigation,Near,Absolute
58,far_right,Away,left,2.0,4.0,5.0,30426108,right,0.0,0.9169999999999732,Navigation,Far,Absolute
59,far_left,Right,left,2.0,5.0,12.0,30426108,left,1.0,0.9320000000000164,Navigation,Far,Relative
60,far_right,Right,left,2.0,6.0,13.0,30426108,left,1.0,1.2000000000000457,Navigation,Far,Relative
61,far_right,Home,right,2.0,7.0,1.0,30426108,right,1.0,1.035000000000025,Navigation,Far,Absolute
62,near_left,Away,right,2.0,8.0,6.0,30426108,right,1.0,1.0709999999999695,Navigation,Near,Absolute
63,far_left,Away,right,2.0,9.0,4.0,30426108,left,0.0,2.2180000000000177,Navigation,Far,Absolute
64,near_left,Left,left,2.0,10.0,10.0,30426108,left,1.0,0.8500000000000227,Navigation,Near,Relative
65,far_right,Left,right,2.0,11.0,9.0,30426108,right,1.0,0.9180000000000064,Navigation,Far,Relative
66,near_left,Home,left,2.0,12.0,2.0,30426108,left,1.0,0.7510000000000332,Navigation,Near,Absolute
67,far_left,Left,right,2.0,13.0,8.0,30426108,right,1.0,0.950999999999965,Navigation,Far,Relative
68,near_right,Away,left,2.0,14.0,7.0,30426108,left,1.0,0.9839999999999804,Navigation,Near,Absolute
69,near_right,Right,right,2.0,15.0,15.0,30426108,right,1.0,0.6170000000000186,Navigation,Near,Relative
70,near_right,Away,left,3.0,0.0,7.0,30426108,left,1.0,0.8340000000000032,Navigation,Near,Absolute
71,far_left,Home,left,3.0,1.0,0.0,30426108,right,0.0,1.4839999999999804,Navigation,Far,Absolute
72,far_right,Home,right,3.0,2.0,1.0,30426108,left,0.0,1.3339999999999463,Navigation,Far,Absolute
73,near_right,Right,right,3.0,3.0,15.0,30426108,right,1.0,1.5840000000000032,Navigation,Near,Relative
74,far_right,Away,left,3.0,4.0,5.0,30426108,right,0.0,1.8840000000000143,Navigation,Far,Absolute
75,far_right,Left,right,3.0,5.0,9.0,30426108,right,1.0,1.4680000000000175,Navigation,Far,Relative
76,near_right,Left,left,3.0,6.0,11.0,30426108,left,1.0,0.7989999999999782,Navigation,Near,Relative
77,far_left,Right,left,3.0,7.0,12.0,30426108,left,1.0,1.1009999999999989,Navigation,Far,Relative
78,far_right,Right,left,3.0,8.0,13.0,30426108,left,1.0,2.1510000000000105,Navigation,Far,Relative
79,near_left,Away,right,3.0,9.0,6.0,30426108,right,1.0,1.0670000000000073,Navigation,Near,Absolute
80,far_left,Away,right,3.0,10.0,4.0,30426108,left,0.0,1.7339999999999804,Navigation,Far,Absolute
81,near_left,Left,left,3.0,11.0,10.0,30426108,left,1.0,1.1170000000000186,Navigation,Near,Relative
82,far_left,Left,right,3.0,12.0,8.0,30426108,right,1.0,1.0160000000000196,Navigation,Far,Relative
83,near_left,Right,right,3.0,13.0,14.0,30426108,right,1.0,0.8500000000000227,Navigation,Near,Relative
84,near_right,Home,right,3.0,14.0,3.0,30426108,right,1.0,0.75,Navigation,Near,Absolute
85,near_left,Home,left,3.0,15.0,2.0,30426108,left,1.0,1.0849999999999795,Navigation,Near,Absolute
22,far_right,Left,right,0.0,0.0,9.0,32670019,right,1.0,1.4840000000000089,Navigation,Far,Relative
23,near_left,Right,right,0.0,1.0,14.0,32670019,right,1.0,0.5670000000000073,Navigation,Near,Relative
24,near_right,Left,left,0.0,2.0,11.0,32670019,left,1.0,0.650999999999982,Navigation,Near,Relative
25,near_right,Away,left,0.0,3.0,7.0,32670019,left,1.0,0.7669999999999959,Navigation,Near,Absolute
26,near_left,Away,right,0.0,4.0,6.0,32670019,right,1.0,0.6839999999999975,Navigation,Near,Absolute
27,far_left,Home,left,0.0,5.0,0.0,32670019,left,1.0,0.8010000000000161,Navigation,Far,Absolute
28,far_right,Right,left,0.0,6.0,13.0,32670019,left,1.0,1.4840000000000089,Navigation,Far,Relative
29,near_left,Left,left,0.0,7.0,10.0,32670019,left,1.0,0.5339999999999918,Navigation,Near,Relative
30,far_left,Right,left,0.0,8.0,12.0,32670019,left,1.0,1.217999999999989,Navigation,Far,Relative
31,near_left,Home,left,0.0,9.0,2.0,32670019,left,1.0,1.549999999999983,Navigation,Near,Absolute
