,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,participant,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect
2965,43,far_right,Left,right,1.0,5.0,9.0,80113241,right,1.0,3.3660000000000423,Navigation,Far,Relative,Right,nonflipper,1.0
2966,44,near_right,Home,right,1.0,6.0,3.0,80113241,right,1.0,0.8330000000000268,Navigation,Near,Absolute,Right,nonflipper,1.0
2967,45,far_left,Left,right,1.0,7.0,8.0,80113241,right,1.0,1.4499999999999886,Navigation,Far,Relative,Left,nonflipper,1.0
2968,46,far_left,Right,left,1.0,8.0,12.0,80113241,left,1.0,2.3840000000000146,Navigation,Far,Relative,Left,nonflipper,1.0
2969,47,near_left,Home,left,1.0,9.0,2.0,80113241,left,1.0,1.3169999999999504,Navigation,Near,Absolute,Left,nonflipper,1.0
2970,48,near_left,Left,left,1.0,10.0,10.0,80113241,left,1.0,1.1330000000000382,Navigation,Near,Relative,Left,nonflipper,1.0
2971,49,near_right,Right,right,1.0,11.0,15.0,80113241,right,1.0,1.3999999999999773,Navigation,Near,Relative,Right,nonflipper,1.0
2972,50,near_left,Right,right,1.0,12.0,14.0,80113241,right,1.0,1.516999999999996,Navigation,Near,Relative,Left,nonflipper,1.0
2973,51,near_left,Away,right,1.0,13.0,6.0,80113241,right,1.0,1.4329999999999927,Navigation,Near,Absolute,Left,nonflipper,1.0
2974,52,far_right,Right,left,1.0,14.0,13.0,80113241,left,1.0,1.683999999999969,Navigation,Far,Relative,Right,nonflipper,1.0
2975,53,near_right,Away,left,1.0,15.0,7.0,80113241,left,1.0,1.3670000000000186,Navigation,Near,Absolute,Right,nonflipper,1.0
2976,54,far_left,Right,left,2.0,0.0,12.0,80113241,left,1.0,2.6999999999999886,Navigation,Far,Relative,Left,nonflipper,1.0
2977,55,near_left,Left,left,2.0,1.0,10.0,80113241,left,1.0,3.550999999999988,Navigation,Near,Relative,Left,nonflipper,1.0
2978,56,far_right,Right,left,2.0,2.0,13.0,80113241,left,1.0,2.8829999999999814,Navigation,Far,Relative,Right,nonflipper,1.0
2979,57,far_right,Away,left,2.0,3.0,5.0,80113241,left,1.0,1.1340000000000146,Navigation,Far,Absolute,Right,nonflipper,1.0
2980,58,near_left,Right,right,2.0,4.0,14.0,80113241,right,1.0,1.8829999999999807,Navigation,Near,Relative,Left,nonflipper,1.0
2981,59,far_right,Home,right,2.0,5.0,1.0,80113241,right,1.0,0.9670000000000414,Navigation,Far,Absolute,Right,nonflipper,1.0
2982,60,near_right,Right,right,2.0,6.0,15.0,80113241,right,1.0,0.91700000000003,Navigation,Near,Relative,Right,nonflipper,1.0
2983,61,near_right,Left,left,2.0,7.0,11.0,80113241,left,1.0,1.25,Navigation,Near,Relative,Right,nonflipper,1.0
2984,62,near_right,Away,left,2.0,8.0,7.0,80113241,left,1.0,1.516999999999996,Navigation,Near,Absolute,Right,nonflipper,1.0
2985,63,far_left,Home,left,2.0,9.0,0.0,80113241,left,1.0,1.0330000000000157,Navigation,Far,Absolute,Left,nonflipper,1.0
2986,64,near_left,Away,right,2.0,10.0,6.0,80113241,right,1.0,1.4499999999999886,Navigation,Near,Absolute,Left,nonflipper,1.0
2987,65,far_right,Left,right,2.0,11.0,9.0,80113241,right,1.0,2.4680000000000177,Navigation,Far,Relative,Right,nonflipper,1.0
2988,66,far_left,Left,right,2.0,12.0,8.0,80113241,right,1.0,2.817000000000008,Navigation,Far,Relative,Left,nonflipper,1.0
2989,67,near_left,Home,left,2.0,13.0,2.0,80113241,left,1.0,2.5,Navigation,Near,Absolute,Left,nonflipper,1.0
2990,68,near_right,Home,right,2.0,14.0,3.0,80113241,right,1.0,0.7169999999999845,Navigation,Near,Absolute,Right,nonflipper,1.0
2991,69,far_left,Away,right,2.0,15.0,4.0,80113241,right,1.0,1.33299999999997,Navigation,Far,Absolute,Left,nonflipper,1.0
2992,70,far_right,Right,left,3.0,0.0,13.0,80113241,left,1.0,1.6999999999999886,Navigation,Far,Relative,Right,nonflipper,1.0
2993,71,near_right,Home,right,3.0,1.0,3.0,80113241,right,1.0,1.1000000000000227,Navigation,Near,Absolute,Right,nonflipper,1.0
2994,72,far_right,Away,left,3.0,2.0,5.0,80113241,left,1.0,1.0669999999999504,Navigation,Far,Absolute,Right,nonflipper,1.0
2995,73,near_left,Away,right,3.0,3.0,6.0,80113241,right,1.0,1.1000000000000227,Navigation,Near,Absolute,Left,nonflipper,1.0
2996,74,near_right,Left,left,3.0,4.0,11.0,80113241,left,1.0,1.0989999999999895,Navigation,Near,Relative,Right,nonflipper,1.0
2997,75,far_right,Left,right,3.0,5.0,9.0,80113241,right,1.0,2.8829999999999814,Navigation,Far,Relative,Right,nonflipper,1.0
2998,76,near_left,Left,left,3.0,6.0,10.0,80113241,left,1.0,1.5159999999999627,Navigation,Near,Relative,Left,nonflipper,1.0
2999,77,near_right,Away,left,3.0,7.0,7.0,80113241,left,1.0,0.8500000000000227,Navigation,Near,Absolute,Right,nonflipper,1.0
3000,78,far_left,Left,right,3.0,8.0,8.0,80113241,right,1.0,1.7329999999999472,Navigation,Far,Relative,Left,nonflipper,1.0
3001,79,near_left,Right,right,3.0,9.0,14.0,80113241,right,1.0,1.5,Navigation,Near,Relative,Left,nonflipper,1.0
3002,80,far_left,Right,left,3.0,10.0,12.0,80113241,left,1.0,1.6340000000000146,Navigation,Far,Relative,Left,nonflipper,1.0
3003,81,near_right,Right,right,3.0,11.0,15.0,80113241,right,1.0,1.0,Navigation,Near,Relative,Right,nonflipper,1.0
3004,82,far_left,Away,right,3.0,12.0,4.0,80113241,right,1.0,1.1329999999999243,Navigation,Far,Absolute,Left,nonflipper,1.0
3005,83,far_left,Home,left,3.0,13.0,0.0,80113241,left,1.0,2.133000000000038,Navigation,Far,Absolute,Left,nonflipper,1.0
3006,84,far_right,Home,right,3.0,14.0,1.0,80113241,right,1.0,0.7169999999999845,Navigation,Far,Absolute,Right,nonflipper,1.0
3007,85,near_left,Home,left,3.0,15.0,2.0,80113241,left,1.0,0.7169999999999845,Navigation,Near,Absolute,Left,nonflipper,1.0
3008,22,far_right,Right,left,0.0,0.0,13.0,81058337,left,1.0,0.7350000000000136,Navigation,Far,Relative,Right,nonflipper,1.0
3009,23,near_left,Home,left,0.0,1.0,2.0,81058337,left,1.0,0.5180000000000007,Navigation,Near,Absolute,Left,nonflipper,1.0
3010,24,near_left,Away,right,0.0,2.0,6.0,81058337,right,1.0,0.6340000000000146,Navigation,Near,Absolute,Left,nonflipper,1.0
3011,25,near_right,Away,left,0.0,3.0,7.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute,Right,nonflipper,1.0
3012,26,near_left,Right,right,0.0,4.0,14.0,81058337,right,1.0,0.5,Navigation,Near,Relative,Left,nonflipper,1.0
3013,27,near_right,Left,left,0.0,5.0,11.0,81058337,left,1.0,0.5520000000000209,Navigation,Near,Relative,Right,nonflipper,1.0
3014,28,far_right,Left,right,0.0,6.0,9.0,81058337,right,1.0,0.5989999999999895,Navigation,Far,Relative,Right,nonflipper,1.0
3015,29,near_left,Left,left,0.0,7.0,10.0,81058337,left,1.0,0.5500000000000114,Navigation,Near,Relative,Left,nonflipper,1.0
3016,30,far_right,Home,right,0.0,8.0,1.0,81058337,right,1.0,0.5,Navigation,Far,Absolute,Right,nonflipper,1.0
3017,31,near_right,Right,right,0.0,9.0,15.0,81058337,right,1.0,0.4000000000000057,Navigation,Near,Relative,Right,nonflipper,1.0
3018,32,near_right,Home,right,0.0,10.0,3.0,81058337,right,1.0,0.5169999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0
3019,33,far_right,Away,left,0.0,11.0,5.0,81058337,left,1.0,0.6840000000000259,Navigation,Far,Absolute,Right,nonflipper,1.0
3020,34,far_left,Away,right,0.0,12.0,4.0,81058337,right,1.0,0.6649999999999922,Navigation,Far,Absolute,Left,nonflipper,1.0
3021,35,far_left,Left,right,0.0,13.0,8.0,81058337,left,0.0,0.532999999999987,Navigation,Far,Relative,Left,nonflipper,0.0
3022,36,far_left,Home,left,0.0,14.0,0.0,81058337,left,1.0,0.6009999999999991,Navigation,Far,Absolute,Left,nonflipper,1.0
3023,37,far_left,Right,left,0.0,15.0,12.0,81058337,left,1.0,0.6340000000000146,Navigation,Far,Relative,Left,nonflipper,1.0
3024,38,far_right,Right,left,1.0,0.0,13.0,81058337,left,1.0,1.4170000000000016,Navigation,Far,Relative,Right,nonflipper,1.0
3025,39,far_right,Home,right,1.0,1.0,1.0,81058337,right,1.0,0.5679999999999836,Navigation,Far,Absolute,Right,nonflipper,1.0
3026,40,near_left,Home,left,1.0,2.0,2.0,81058337,left,1.0,0.5340000000000202,Navigation,Near,Absolute,Left,nonflipper,1.0
3027,41,near_left,Away,right,1.0,3.0,6.0,81058337,right,1.0,0.6500000000000057,Navigation,Near,Absolute,Left,nonflipper,1.0
3028,42,near_right,Home,right,1.0,4.0,3.0,81058337,right,1.0,0.5169999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0
3029,43,near_right,Left,left,1.0,5.0,11.0,81058337,left,1.0,0.5019999999999811,Navigation,Near,Relative,Right,nonflipper,1.0
3030,44,near_left,Left,left,1.0,6.0,10.0,81058337,left,1.0,0.4660000000000082,Navigation,Near,Relative,Left,nonflipper,1.0
3031,45,far_left,Right,left,1.0,7.0,12.0,81058337,left,1.0,0.6350000000000193,Navigation,Far,Relative,Left,nonflipper,1.0
3032,46,far_left,Away,right,1.0,8.0,4.0,81058337,right,1.0,0.6330000000000098,Navigation,Far,Absolute,Left,nonflipper,1.0
3033,47,near_right,Right,right,1.0,9.0,15.0,81058337,right,1.0,0.4679999999999893,Navigation,Near,Relative,Right,nonflipper,1.0
3034,48,far_right,Away,left,1.0,10.0,5.0,81058337,left,1.0,0.6850000000000023,Navigation,Far,Absolute,Right,nonflipper,1.0
3035,49,far_left,Left,right,1.0,11.0,8.0,81058337,left,0.0,0.6170000000000186,Navigation,Far,Relative,Left,nonflipper,0.0
3036,50,far_left,Home,left,1.0,12.0,0.0,81058337,left,1.0,0.5169999999999959,Navigation,Far,Absolute,Left,nonflipper,1.0
3037,51,far_right,Left,right,1.0,13.0,9.0,81058337,right,1.0,0.7849999999999966,Navigation,Far,Relative,Right,nonflipper,1.0
3038,52,near_left,Right,right,1.0,14.0,14.0,81058337,right,1.0,0.5,Navigation,Near,Relative,Left,nonflipper,1.0
3039,53,near_right,Away,left,1.0,15.0,7.0,81058337,left,1.0,0.650999999999982,Navigation,Near,Absolute,Right,nonflipper,1.0
3040,54,far_right,Away,left,2.0,0.0,5.0,81058337,left,1.0,0.4509999999999934,Navigation,Far,Absolute,Right,nonflipper,1.0
3041,55,near_right,Away,left,2.0,1.0,7.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute,Right,nonflipper,1.0
3042,56,far_left,Right,left,2.0,2.0,12.0,81058337,left,1.0,1.1679999999999782,Navigation,Far,Relative,Left,nonflipper,1.0
3043,57,far_left,Left,right,2.0,3.0,8.0,81058337,right,1.0,0.5840000000000032,Navigation,Far,Relative,Left,nonflipper,1.0
3044,58,far_left,Away,right,2.0,4.0,4.0,81058337,right,1.0,0.45000000000001705,Navigation,Far,Absolute,Left,nonflipper,1.0
3045,59,near_left,Right,right,2.0,5.0,14.0,81058337,right,1.0,0.3830000000000098,Navigation,Near,Relative,Left,nonflipper,1.0
3046,60,near_right,Right,right,2.0,6.0,15.0,81058337,right,1.0,0.5349999999999966,Navigation,Near,Relative,Right,nonflipper,1.0
3047,61,far_left,Home,left,2.0,7.0,0.0,81058337,left,1.0,0.6669999999999732,Navigation,Far,Absolute,Left,nonflipper,1.0
3048,62,far_right,Left,right,2.0,8.0,9.0,81058337,right,1.0,0.6500000000000057,Navigation,Far,Relative,Right,nonflipper,1.0
3049,63,far_right,Home,right,2.0,9.0,1.0,81058337,right,1.0,0.5670000000000073,Navigation,Far,Absolute,Right,nonflipper,1.0
3050,64,near_left,Away,right,2.0,10.0,6.0,81058337,right,1.0,0.6670000000000016,Navigation,Near,Absolute,Left,nonflipper,1.0
3051,65,near_right,Left,left,2.0,11.0,11.0,81058337,left,1.0,0.6339999999999861,Navigation,Near,Relative,Right,nonflipper,1.0
3052,66,near_left,Home,left,2.0,12.0,2.0,81058337,left,1.0,0.6680000000000064,Navigation,Near,Absolute,Left,nonflipper,1.0
3053,67,near_right,Home,right,2.0,13.0,3.0,81058337,right,1.0,0.5989999999999895,Navigation,Near,Absolute,Right,nonflipper,1.0
3054,68,far_right,Right,left,2.0,14.0,13.0,81058337,left,1.0,0.6999999999999886,Navigation,Far,Relative,Right,nonflipper,1.0
3055,69,near_left,Left,left,2.0,15.0,10.0,81058337,left,1.0,0.6859999999999786,Navigation,Near,Relative,Left,nonflipper,1.0
3056,70,near_left,Home,left,3.0,0.0,2.0,81058337,left,1.0,0.5160000000000196,Navigation,Near,Absolute,Left,nonflipper,1.0
3057,71,far_right,Home,right,3.0,1.0,1.0,81058337,right,1.0,0.5500000000000114,Navigation,Far,Absolute,Right,nonflipper,1.0
3058,72,far_right,Left,right,3.0,2.0,9.0,81058337,right,1.0,0.6840000000000259,Navigation,Far,Relative,Right,nonflipper,1.0
3059,73,far_right,Right,left,3.0,3.0,13.0,81058337,left,1.0,0.5849999999999795,Navigation,Far,Relative,Right,nonflipper,1.0
3060,74,near_left,Away,right,3.0,4.0,6.0,81058337,right,1.0,0.6849999999999454,Navigation,Near,Absolute,Left,nonflipper,1.0
3061,75,near_right,Away,left,3.0,5.0,7.0,81058337,left,1.0,0.6510000000000105,Navigation,Near,Absolute,Right,nonflipper,1.0
3062,76,far_left,Left,right,3.0,6.0,8.0,81058337,left,0.0,0.6679999999999495,Navigation,Far,Relative,Left,nonflipper,0.0
3063,77,far_left,Home,left,3.0,7.0,0.0,81058337,left,1.0,0.6850000000000023,Navigation,Far,Absolute,Left,nonflipper,1.0
3064,78,near_right,Right,right,3.0,8.0,15.0,81058337,right,1.0,0.450999999999965,Navigation,Near,Relative,Right,nonflipper,1.0
3065,79,far_right,Away,left,3.0,9.0,5.0,81058337,left,1.0,0.8340000000000032,Navigation,Far,Absolute,Right,nonflipper,1.0
3066,80,near_left,Left,left,3.0,10.0,10.0,81058337,left,1.0,0.5999999999999659,Navigation,Near,Relative,Left,nonflipper,1.0
3067,81,near_right,Home,right,3.0,11.0,3.0,81058337,right,1.0,0.5999999999999659,Navigation,Near,Absolute,Right,nonflipper,1.0
3068,82,near_left,Right,right,3.0,12.0,14.0,81058337,right,1.0,0.9669999999999844,Navigation,Near,Relative,Left,nonflipper,1.0
3069,83,far_left,Away,right,3.0,13.0,4.0,81058337,right,1.0,0.6499999999999773,Navigation,Far,Absolute,Left,nonflipper,1.0
3070,84,near_right,Left,left,3.0,14.0,11.0,81058337,left,1.0,0.5520000000000209,Navigation,Near,Relative,Right,nonflipper,1.0
3071,85,far_left,Right,left,3.0,15.0,12.0,81058337,left,1.0,0.7010000000000218,Navigation,Far,Relative,Left,nonflipper,1.0
3072,22,near_right,Home,right,0.0,0.0,3.0,82427599,right,1.0,0.6659999999999968,Navigation,Near,Absolute,Right,nonflipper,1.0
3073,23,near_left,Left,left,0.0,1.0,10.0,82427599,left,1.0,0.7999999999999828,Navigation,Near,Relative,Left,nonflipper,1.0
3074,24,far_left,Home,left,0.0,2.0,0.0,82427599,left,1.0,1.9339999999999973,Navigation,Far,Absolute,Left,nonflipper,1.0
3075,25,near_right,Away,left,0.0,3.0,7.0,82427599,left,1.0,1.1989999999999843,Navigation,Near,Absolute,Right,nonflipper,1.0
3076,26,far_right,Away,left,0.0,4.0,5.0,82427599,left,1.0,1.4840000000000089,Navigation,Far,Absolute,Right,nonflipper,1.0
3077,27,far_right,Home,right,0.0,5.0,1.0,82427599,right,1.0,0.6330000000000098,Navigation,Far,Absolute,Right,nonflipper,1.0
3078,28,far_right,Right,left,0.0,6.0,13.0,82427599,left,1.0,2.569000000000017,Navigation,Far,Relative,Right,nonflipper,1.0
3079,29,far_left,Away,right,0.0,7.0,4.0,82427599,right,1.0,1.6330000000000098,Navigation,Far,Absolute,Left,nonflipper,1.0
3080,30,near_left,Home,left,0.0,8.0,2.0,82427599,left,1.0,0.6829999999999927,Navigation,Near,Absolute,Left,nonflipper,1.0
3081,31,near_right,Right,right,0.0,9.0,15.0,82427599,right,1.0,0.5500000000000114,Navigation,Near,Relative,Right,nonflipper,1.0
3082,32,far_left,Right,left,0.0,10.0,12.0,82427599,left,1.0,1.4329999999999927,Navigation,Far,Relative,Left,nonflipper,1.0
3083,33,near_left,Right,right,0.0,11.0,14.0,82427599,right,1.0,0.7999999999999828,Navigation,Near,Relative,Left,nonflipper,1.0
3084,34,near_right,Left,left,0.0,12.0,11.0,82427599,left,1.0,0.717000000000013,Navigation,Near,Relative,Right,nonflipper,1.0
3085,35,far_right,Left,right,0.0,13.0,9.0,82427599,right,1.0,1.1999999999999886,Navigation,Far,Relative,Right,nonflipper,1.0
3086,36,far_left,Left,right,0.0,14.0,8.0,82427599,right,1.0,1.1330000000000098,Navigation,Far,Relative,Left,nonflipper,1.0
3087,37,near_left,Away,right,0.0,15.0,6.0,82427599,right,1.0,1.016999999999996,Navigation,Near,Absolute,Left,nonflipper,1.0
3088,38,far_right,Away,left,1.0,0.0,5.0,82427599,left,1.0,1.7160000000000082,Navigation,Far,Absolute,Right,nonflipper,1.0
3089,39,far_right,Left,right,1.0,1.0,9.0,82427599,right,1.0,1.5159999999999911,Navigation,Far,Relative,Right,nonflipper,1.0
3090,40,far_left,Home,left,1.0,2.0,0.0,82427599,left,1.0,1.25,Navigation,Far,Absolute,Left,nonflipper,1.0
3091,41,near_left,Away,right,1.0,3.0,6.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Absolute,Left,nonflipper,1.0
3092,42,near_right,Away,left,1.0,4.0,7.0,82427599,left,1.0,0.6990000000000123,Navigation,Near,Absolute,Right,nonflipper,1.0
3093,43,near_right,Right,right,1.0,5.0,15.0,82427599,right,1.0,0.6839999999999691,Navigation,Near,Relative,Right,nonflipper,1.0
3094,44,near_right,Home,right,1.0,6.0,3.0,82427599,right,1.0,0.7830000000000155,Navigation,Near,Absolute,Right,nonflipper,1.0
3095,45,near_left,Home,left,1.0,7.0,2.0,82427599,left,1.0,0.7319999999999709,Navigation,Near,Absolute,Left,nonflipper,1.0
3096,46,far_right,Home,right,1.0,8.0,1.0,82427599,left,0.0,0.9329999999999928,Navigation,Far,Absolute,Right,nonflipper,0.0
3097,47,far_left,Away,right,1.0,9.0,4.0,82427599,right,1.0,1.3670000000000186,Navigation,Far,Absolute,Left,nonflipper,1.0
3098,48,far_left,Left,right,1.0,10.0,8.0,82427599,right,1.0,1.4670000000000414,Navigation,Far,Relative,Left,nonflipper,1.0
3099,49,near_right,Left,left,1.0,11.0,11.0,82427599,left,1.0,0.8000000000000114,Navigation,Near,Relative,Right,nonflipper,1.0
3100,50,far_left,Right,left,1.0,12.0,12.0,82427599,left,1.0,1.1829999999999927,Navigation,Far,Relative,Left,nonflipper,1.0
3101,51,near_left,Left,left,1.0,13.0,10.0,82427599,left,1.0,0.5820000000000505,Navigation,Near,Relative,Left,nonflipper,1.0
3102,52,far_right,Right,left,1.0,14.0,13.0,82427599,left,1.0,1.5160000000000196,Navigation,Far,Relative,Right,nonflipper,1.0
3103,53,near_left,Right,right,1.0,15.0,14.0,82427599,right,1.0,0.6170000000000186,Navigation,Near,Relative,Left,nonflipper,1.0
3104,54,far_left,Away,right,2.0,0.0,4.0,82427599,right,1.0,1.9000000000000343,Navigation,Far,Absolute,Left,nonflipper,1.0
3105,55,near_right,Left,left,2.0,1.0,11.0,82427599,left,1.0,0.7170000000000414,Navigation,Near,Relative,Right,nonflipper,1.0
3106,56,near_right,Away,left,2.0,2.0,7.0,82427599,left,1.0,0.7659999999999627,Navigation,Near,Absolute,Right,nonflipper,1.0
3107,57,near_left,Home,left,2.0,3.0,2.0,82427599,left,1.0,0.75,Navigation,Near,Absolute,Left,nonflipper,1.0
3108,58,near_right,Right,right,2.0,4.0,15.0,82427599,right,1.0,0.4329999999999927,Navigation,Near,Relative,Right,nonflipper,1.0
3109,59,far_right,Left,right,2.0,5.0,9.0,82427599,left,0.0,0.6169999999999618,Navigation,Far,Relative,Right,nonflipper,0.0
3110,60,far_right,Away,left,2.0,6.0,5.0,82427599,left,1.0,1.4329999999999927,Navigation,Far,Absolute,Right,nonflipper,1.0
3111,61,far_left,Right,left,2.0,7.0,12.0,82427599,left,1.0,1.4499999999999886,Navigation,Far,Relative,Left,nonflipper,1.0
3112,62,near_left,Right,right,2.0,8.0,14.0,82427599,right,1.0,0.7330000000000041,Navigation,Near,Relative,Left,nonflipper,1.0
3113,63,near_left,Away,right,2.0,9.0,6.0,82427599,right,1.0,0.9489999999999554,Navigation,Near,Absolute,Left,nonflipper,1.0
3114,64,near_right,Home,right,2.0,10.0,3.0,82427599,right,1.0,0.75,Navigation,Near,Absolute,Right,nonflipper,1.0
3115,65,far_left,Left,right,2.0,11.0,8.0,82427599,right,1.0,1.2660000000000196,Navigation,Far,Relative,Left,nonflipper,1.0
3116,66,far_right,Home,right,2.0,12.0,1.0,82427599,right,1.0,1.0499999999999543,Navigation,Far,Absolute,Right,nonflipper,1.0
3117,67,near_left,Left,left,2.0,13.0,10.0,82427599,left,1.0,0.5830000000000268,Navigation,Near,Relative,Left,nonflipper,1.0
3118,68,far_right,Right,left,2.0,14.0,13.0,82427599,left,1.0,0.9010000000000103,Navigation,Far,Relative,Right,nonflipper,1.0
3119,69,far_left,Home,left,2.0,15.0,0.0,82427599,left,1.0,1.0,Navigation,Far,Absolute,Left,nonflipper,1.0
3120,70,far_left,Away,right,3.0,0.0,4.0,82427599,right,1.0,1.9500000000000453,Navigation,Far,Absolute,Left,nonflipper,1.0
3121,71,far_right,Left,right,3.0,1.0,9.0,82427599,right,1.0,1.0,Navigation,Far,Relative,Right,nonflipper,1.0
3122,72,near_left,Left,left,3.0,2.0,10.0,82427599,left,1.0,0.7169999999999845,Navigation,Near,Relative,Left,nonflipper,1.0
3123,73,near_right,Home,right,3.0,3.0,3.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Absolute,Right,nonflipper,1.0
3124,74,near_left,Home,left,3.0,4.0,2.0,82427599,left,1.0,0.799000000000035,Navigation,Near,Absolute,Left,nonflipper,1.0
3125,75,near_left,Right,right,3.0,5.0,14.0,82427599,right,1.0,0.5989999999999895,Navigation,Near,Relative,Left,nonflipper,1.0
3126,76,far_left,Home,left,3.0,6.0,0.0,82427599,left,1.0,0.8000000000000114,Navigation,Far,Absolute,Left,nonflipper,1.0
3127,77,near_left,Away,right,3.0,7.0,6.0,82427599,right,1.0,1.018000000000029,Navigation,Near,Absolute,Left,nonflipper,1.0
3128,78,near_right,Away,left,3.0,8.0,7.0,82427599,left,1.0,0.7830000000000155,Navigation,Near,Absolute,Right,nonflipper,1.0
3129,79,far_left,Left,right,3.0,9.0,8.0,82427599,right,1.0,1.25,Navigation,Far,Relative,Left,nonflipper,1.0
3130,80,near_right,Right,right,3.0,10.0,15.0,82427599,right,1.0,0.4830000000000041,Navigation,Near,Relative,Right,nonflipper,1.0
3131,81,far_right,Away,left,3.0,11.0,5.0,82427599,left,1.0,1.0669999999999504,Navigation,Far,Absolute,Right,nonflipper,1.0
3132,82,far_left,Right,left,3.0,12.0,12.0,82427599,left,1.0,0.9990000000000236,Navigation,Far,Relative,Left,nonflipper,1.0
3133,83,far_right,Home,right,3.0,13.0,1.0,82427599,right,1.0,0.6170000000000186,Navigation,Far,Absolute,Right,nonflipper,1.0
3134,84,near_right,Left,left,3.0,14.0,11.0,82427599,left,1.0,0.5159999999999627,Navigation,Near,Relative,Right,nonflipper,1.0
3135,85,far_right,Right,left,3.0,15.0,13.0,82427599,left,1.0,0.6999999999999886,Navigation,Far,Relative,Right,nonflipper,1.0
3136,22,near_right,Home,right,0.0,0.0,3.0,86763169,right,1.0,0.6029999999999802,Navigation,Near,Absolute,Right,nonflipper,1.0
3137,23,far_right,Away,left,0.0,1.0,5.0,86763169,left,1.0,0.9000000000000057,Navigation,Far,Absolute,Right,nonflipper,1.0
3138,24,near_left,Away,right,0.0,2.0,6.0,86763169,right,1.0,0.7999999999999828,Navigation,Near,Absolute,Left,nonflipper,1.0
3139,25,far_right,Home,right,0.0,3.0,1.0,86763169,right,1.0,0.8340000000000032,Navigation,Far,Absolute,Right,nonflipper,1.0
3140,26,near_right,Right,right,0.0,4.0,15.0,86763169,right,1.0,0.8000000000000114,Navigation,Near,Relative,Right,nonflipper,1.0
3141,27,far_left,Right,left,0.0,5.0,12.0,86763169,left,1.0,1.2369999999999948,Navigation,Far,Relative,Left,nonflipper,1.0
3142,28,near_left,Home,left,0.0,6.0,2.0,86763169,left,1.0,0.7659999999999911,Navigation,Near,Absolute,Left,nonflipper,1.0
3143,29,far_right,Left,right,0.0,7.0,9.0,86763169,right,1.0,2.6680000000000064,Navigation,Far,Relative,Right,nonflipper,1.0
3144,30,near_right,Left,left,0.0,8.0,11.0,86763169,left,1.0,1.0989999999999895,Navigation,Near,Relative,Right,nonflipper,1.0
3145,31,far_right,Right,left,0.0,9.0,13.0,86763169,left,1.0,1.9000000000000057,Navigation,Far,Relative,Right,nonflipper,1.0
3146,32,near_left,Left,left,0.0,10.0,10.0,86763169,left,1.0,0.9170000000000016,Navigation,Near,Relative,Left,nonflipper,1.0
3147,33,near_left,Right,right,0.0,11.0,14.0,86763169,right,1.0,0.7510000000000048,Navigation,Near,Relative,Left,nonflipper,1.0
3148,34,far_left,Left,right,0.0,12.0,8.0,86763169,right,1.0,1.0339999999999918,Navigation,Far,Relative,Left,nonflipper,1.0
3149,35,near_right,Away,left,0.0,13.0,7.0,86763169,left,1.0,0.7999999999999828,Navigation,Near,Absolute,Right,nonflipper,1.0
3150,36,far_left,Away,right,0.0,14.0,4.0,86763169,right,1.0,0.7990000000000066,Navigation,Far,Absolute,Left,nonflipper,1.0
3151,37,far_left,Home,left,0.0,15.0,0.0,86763169,left,1.0,1.0389999999999873,Navigation,Far,Absolute,Left,nonflipper,1.0
3152,38,near_left,Home,left,1.0,0.0,2.0,86763169,left,1.0,0.6670000000000016,Navigation,Near,Absolute,Left,nonflipper,1.0
3153,39,near_right,Home,right,1.0,1.0,3.0,86763169,right,1.0,0.6829999999999927,Navigation,Near,Absolute,Right,nonflipper,1.0
3154,40,near_right,Away,left,1.0,2.0,7.0,86763169,left,1.0,0.6490000000000009,Navigation,Near,Absolute,Right,nonflipper,1.0
3155,41,near_left,Right,right,1.0,3.0,14.0,86763169,right,1.0,0.7829999999999586,Navigation,Near,Relative,Left,nonflipper,1.0
3156,42,far_right,Right,left,1.0,4.0,13.0,86763169,left,1.0,1.0840000000000032,Navigation,Far,Relative,Right,nonflipper,1.0
3157,43,near_right,Right,right,1.0,5.0,15.0,86763169,right,1.0,1.0010000000000332,Navigation,Near,Relative,Right,nonflipper,1.0
3158,44,far_left,Left,right,1.0,6.0,8.0,86763169,right,1.0,0.9500000000000456,Navigation,Far,Relative,Left,nonflipper,1.0
3159,45,far_left,Away,right,1.0,7.0,4.0,86763169,right,1.0,0.9499999999999886,Navigation,Far,Absolute,Left,nonflipper,1.0
3160,46,near_left,Left,left,1.0,8.0,10.0,86763169,left,1.0,0.8000000000000114,Navigation,Near,Relative,Left,nonflipper,1.0
3161,47,near_right,Left,left,1.0,9.0,11.0,86763169,left,1.0,0.8500000000000227,Navigation,Near,Relative,Right,nonflipper,1.0
3162,48,far_right,Home,right,1.0,10.0,1.0,86763169,right,1.0,0.6999999999999886,Navigation,Far,Absolute,Right,nonflipper,1.0
