participant,Unnamed: 0,stim1,prompt1,answer1,trialsthisRepN,trialsthisTrialN,trialsthisIndex,Trials_responsekeys,Trials_responsecorr,Trials_responsert,condition,stimLoc,promptType,leftRight,flipper,newCorrect,Sex,Age,SBSOD_AVERAGE,Friz_Total_Years_Played,Friz_Force_Preference,Friz_Position,Friz_Handedness,Friz_First_is_1
78764541,50,near_right,Home,right,1.0,12.0,3.0,right,1.0,0.5180000000000007,Navigation,Near,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,51,far_left,Left,right,1.0,13.0,8.0,right,1.0,1.2319999999999989,Navigation,Far,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,52,near_right,Left,left,1.0,14.0,11.0,left,1.0,0.75,Navigation,Near,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,53,far_right,Left,right,1.0,15.0,9.0,right,1.0,1.1009999999999989,Navigation,Far,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,54,near_left,Away,right,2.0,0.0,6.0,right,1.0,0.6989999999999839,Navigation,Near,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,55,far_left,Away,right,2.0,1.0,4.0,right,1.0,0.5670000000000073,Navigation,Far,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,56,near_left,Home,left,2.0,2.0,2.0,left,1.0,0.7160000000000082,Navigation,Near,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,57,far_right,Right,left,2.0,3.0,13.0,left,1.0,1.0159999999999911,Navigation,Far,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,58,near_left,Left,left,2.0,4.0,10.0,left,1.0,0.8340000000000032,Navigation,Near,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,59,near_right,Left,left,2.0,5.0,11.0,left,1.0,0.6670000000000016,Navigation,Near,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,60,near_right,Right,right,2.0,6.0,15.0,right,1.0,0.5669999999999789,Navigation,Near,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,61,near_left,Right,right,2.0,7.0,14.0,right,1.0,0.7179999999999893,Navigation,Near,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,62,far_right,Away,left,2.0,8.0,5.0,left,1.0,0.8490000000000179,Navigation,Far,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,63,near_right,Home,right,2.0,9.0,3.0,right,1.0,0.7849999999999682,Navigation,Near,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,64,far_left,Right,left,2.0,10.0,12.0,left,1.0,1.1189999999999714,Navigation,Far,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,65,far_left,Home,left,2.0,11.0,0.0,left,1.0,0.6680000000000064,Navigation,Far,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,66,far_right,Home,right,2.0,12.0,1.0,right,1.0,0.6009999999999991,Navigation,Far,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,67,far_right,Left,right,2.0,13.0,9.0,right,1.0,1.0010000000000332,Navigation,Far,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,68,far_left,Left,right,2.0,14.0,8.0,right,1.0,0.91700000000003,Navigation,Far,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,69,near_right,Away,left,2.0,15.0,7.0,left,1.0,0.7010000000000218,Navigation,Near,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,70,near_right,Left,left,3.0,0.0,11.0,left,1.0,0.6150000000000091,Navigation,Near,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,71,far_left,Home,left,3.0,1.0,0.0,left,1.0,0.6170000000000186,Navigation,Far,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,72,far_right,Home,right,3.0,2.0,1.0,right,1.0,0.5830000000000268,Navigation,Far,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,73,far_right,Left,right,3.0,3.0,9.0,right,1.0,0.983000000000004,Navigation,Far,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,74,near_left,Right,right,3.0,4.0,14.0,right,1.0,0.6519999999999868,Navigation,Near,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,75,near_left,Left,left,3.0,5.0,10.0,left,1.0,0.8679999999999949,Navigation,Near,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,76,near_left,Away,right,3.0,6.0,6.0,right,1.0,0.7179999999999609,Navigation,Near,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,77,near_right,Home,right,3.0,7.0,3.0,right,1.0,0.5169999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,78,far_left,Away,right,3.0,8.0,4.0,right,1.0,1.08299999999997,Navigation,Far,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,79,near_right,Away,left,3.0,9.0,7.0,left,1.0,0.7669999999999959,Navigation,Near,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,80,near_left,Home,left,3.0,10.0,2.0,left,1.0,0.8159999999999741,Navigation,Near,Absolute,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,81,far_right,Away,left,3.0,11.0,5.0,left,1.0,0.6009999999999991,Navigation,Far,Absolute,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,82,near_right,Right,right,3.0,12.0,15.0,right,1.0,0.8320000000000505,Navigation,Near,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,83,far_right,Right,left,3.0,13.0,13.0,left,1.0,0.9670000000000414,Navigation,Far,Relative,Right,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
78764541,84,far_left,Right,left,3.0,14.0,12.0,left,1.0,1.1669999999999732,Navigation,Far,Relative,Left,nonflipper,1.0,female,32,2.533333333333333,17,,Cutter,Right,1
80113241,22,near_left,Right,left,0.0,0.0,10.0,left,1.0,1.1839999999999975,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,23,far_left,Away,right,0.0,1.0,12.0,right,1.0,1.1170000000000186,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,24,far_left,Home,right,0.0,2.0,4.0,right,1.0,1.4839999999999804,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,25,near_left,Away,right,0.0,3.0,14.0,right,1.0,1.0829999999999984,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,26,near_right,Left,right,0.0,4.0,3.0,right,1.0,1.5340000000000202,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,27,far_left,Left,left,0.0,5.0,0.0,left,1.0,1.0989999999999895,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,28,near_left,Left,right,0.0,6.0,2.0,right,1.0,0.9010000000000103,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,29,far_right,Away,left,0.0,7.0,13.0,left,1.0,1.1829999999999927,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,30,far_right,Right,right,0.0,8.0,9.0,right,1.0,0.8499999999999943,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,31,far_right,Home,right,0.0,9.0,5.0,right,1.0,1.6500000000000057,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,32,near_right,Away,left,0.0,10.0,15.0,left,1.0,1.6819999999999882,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,33,near_left,Home,left,0.0,11.0,6.0,left,1.0,1.7500000000000284,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,34,near_right,Right,right,0.0,12.0,11.0,right,1.0,1.766999999999996,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,35,far_left,Right,left,0.0,13.0,8.0,left,1.0,0.7830000000000155,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,36,near_right,Home,left,0.0,14.0,7.0,left,1.0,2.050000000000012,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,37,far_right,Left,left,0.0,15.0,1.0,left,1.0,1.2169999999999843,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,38,far_right,Left,left,1.0,0.0,1.0,left,1.0,1.1829999999999927,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,39,far_left,Away,right,1.0,1.0,12.0,right,1.0,1.9169999999999727,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,40,near_left,Away,right,1.0,2.0,14.0,right,1.0,1.2169999999999843,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,41,far_left,Right,left,1.0,3.0,8.0,left,1.0,0.6829999999999927,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,42,far_left,Home,right,1.0,4.0,4.0,right,1.0,1.6659999999999968,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,43,far_right,Right,right,1.0,5.0,9.0,right,1.0,1.1830000000000496,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,44,near_left,Right,left,1.0,6.0,10.0,left,1.0,0.9339999999999692,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,45,far_right,Home,right,1.0,7.0,5.0,right,1.0,1.3170000000000073,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,46,near_right,Right,right,1.0,8.0,11.0,right,1.0,1.0480000000000018,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,47,near_right,Home,left,1.0,9.0,7.0,left,1.0,1.6340000000000146,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,48,far_left,Left,left,1.0,10.0,0.0,left,1.0,1.2660000000000196,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,49,near_right,Left,right,1.0,11.0,3.0,right,1.0,1.3340000000000032,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,50,near_left,Left,right,1.0,12.0,2.0,right,1.0,1.2339999999999804,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,51,far_right,Away,left,1.0,13.0,13.0,left,1.0,1.1499999999999773,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,52,near_right,Away,left,1.0,14.0,15.0,left,1.0,1.233000000000004,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,53,near_left,Home,left,1.0,15.0,6.0,left,1.0,1.3840000000000146,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,54,near_right,Left,right,2.0,0.0,3.0,right,1.0,0.5169999999999959,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,55,far_right,Left,left,2.0,1.0,1.0,left,1.0,0.9329999999999928,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,56,far_left,Home,right,2.0,2.0,4.0,right,1.0,1.0510000000000446,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,57,far_right,Away,left,2.0,3.0,13.0,left,1.0,0.9669999999999844,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,58,far_left,Left,left,2.0,4.0,0.0,left,1.0,1.4660000000000082,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,59,far_left,Away,right,2.0,5.0,12.0,right,1.0,1.2339999999999804,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,60,far_right,Right,right,2.0,6.0,9.0,right,1.0,0.9669999999999844,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,61,near_right,Away,left,2.0,7.0,15.0,left,1.0,0.7839999999999918,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,62,near_left,Left,right,2.0,8.0,2.0,right,1.0,0.9329999999999928,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,63,far_right,Home,right,2.0,9.0,5.0,right,1.0,1.3500000000000227,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,64,near_left,Home,left,2.0,10.0,6.0,left,1.0,0.8330000000000268,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,65,near_right,Home,left,2.0,11.0,7.0,left,1.0,0.6829999999999927,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,66,near_right,Right,right,2.0,12.0,11.0,right,1.0,0.6999999999999886,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,67,near_left,Away,right,2.0,13.0,14.0,right,1.0,1.4669999999999843,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,68,near_left,Right,left,2.0,14.0,10.0,left,1.0,0.75,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,69,far_left,Right,left,2.0,15.0,8.0,left,1.0,0.9329999999999928,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,70,far_right,Left,left,3.0,0.0,1.0,left,1.0,1.2830000000000157,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,71,far_right,Home,right,3.0,1.0,5.0,right,1.0,1.1669999999999732,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,72,near_right,Right,right,3.0,2.0,11.0,right,1.0,1.0500000000000114,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,73,near_left,Right,left,3.0,3.0,10.0,left,1.0,0.8009999999999877,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,74,near_right,Left,right,3.0,4.0,3.0,right,1.0,0.9499999999999886,Frisbee,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,75,near_left,Away,right,3.0,5.0,14.0,right,1.0,0.983000000000004,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,76,far_left,Right,left,3.0,6.0,8.0,left,1.0,0.9840000000000372,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,77,near_right,Home,left,3.0,7.0,7.0,left,1.0,1.266999999999996,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,78,far_right,Right,right,3.0,8.0,9.0,right,1.0,1.1000000000000227,Frisbee,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,79,far_left,Home,right,3.0,9.0,4.0,right,1.0,1.6340000000000146,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,80,near_left,Left,right,3.0,10.0,2.0,right,1.0,1.0840000000000032,Frisbee,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,81,far_left,Left,left,3.0,11.0,0.0,left,1.0,1.3669999999999618,Frisbee,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,82,far_left,Away,right,3.0,12.0,12.0,right,1.0,1.099999999999966,Frisbee,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,83,far_right,Away,left,3.0,13.0,13.0,left,1.0,0.7830000000000155,Frisbee,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,84,near_left,Home,left,3.0,14.0,6.0,left,1.0,1.3670000000000186,Frisbee,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,85,near_right,Away,left,3.0,15.0,15.0,left,1.0,1.1160000000000423,Frisbee,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,22,near_right,Right,right,0.0,0.0,15.0,right,1.0,1.1000000000000227,Navigation,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,23,far_right,Right,left,0.0,1.0,13.0,left,1.0,1.3500000000000227,Navigation,Far,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,24,near_right,Away,left,0.0,2.0,7.0,left,1.0,0.8169999999999504,Navigation,Near,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,26,near_right,Left,left,0.0,4.0,11.0,left,1.0,1.0330000000000157,Navigation,Near,Relative,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,27,far_right,Away,left,0.0,5.0,5.0,left,1.0,1.5500000000000114,Navigation,Far,Absolute,Right,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,28,near_left,Away,right,0.0,6.0,6.0,right,1.0,0.9669999999999844,Navigation,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,29,near_left,Right,right,0.0,7.0,14.0,right,1.0,1.41700000000003,Navigation,Near,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,30,far_left,Right,left,0.0,8.0,12.0,left,1.0,2.2989999999999777,Navigation,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,31,far_left,Left,right,0.0,9.0,8.0,right,1.0,1.7829999999999586,Navigation,Far,Relative,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,32,far_left,Home,left,0.0,10.0,0.0,left,1.0,1.2000000000000457,Navigation,Far,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
80113241,33,near_left,Home,left,0.0,11.0,2.0,left,1.0,0.9499999999999886,Navigation,Near,Absolute,Left,nonflipper,1.0,male,28,1.6,9,,Cutter,Right,2
